,favorite_count,retweet_count,tweet_id
1846,3290,1389,675497103322386432
1847,1357,638,675489971617296384
1848,1930,1039,675483430902214656
1849,1592,608,675432746517426176
1850,1787,542,675372240448454658
1851,1097,244,675362609739206656
1852,34255,18353,675354435921575936
1853,4121,2420,675349384339542016
1854,2911,1380,675334060156301312
1855,3780,1732,675166823650848770
1856,6581,2791,675153376133427200
1857,3902,1800,675149409102012420
1858,986,258,675147105808306176
1859,1250,333,675146535592706048
1860,2232,962,675145476954566656
1861,1354,527,675135153782571009
1862,2041,834,675113801096802304
1863,1007,269,675111688094527488
1864,2916,1207,675109292475830276
1865,1105,351,675047298674663426
1866,2830,1276,675015141583413248
1867,1020,241,675006312288268288
1868,1618,502,675003128568291329
1869,2352,1180,674999807681908736
1870,897,377,674805413498527744
1871,3133,917,674800520222154752
1872,2617,1165,674793399141146624
1873,1148,270,674790488185167872
1874,844,221,674788554665512960
1875,2097,1290,674781762103414784
1876,1180,510,674774481756377088
1877,1912,854,674767892831932416
1878,822,254,674764817387900928
1879,1418,479,674754018082705410
1880,1527,494,674752233200820224
1881,1464,585,674743008475090944
1882,512,54,674742531037511680
1883,1166,420,674739953134403584
1884,671,99,674737130913071104
1885,1196,498,674690135443775488
1886,1685,690,674670581682434048
1887,960,270,674664755118911488
1888,1495,534,674646392044941312
1889,1073,293,674644256330530816
1890,1745,619,674638615994089473
1891,1559,612,674632714662858753
1892,980,106,674606911342424069
1893,6470,2197,674468880899788800
1894,1105,378,674447403907457024
1895,1158,418,674436901579923456
1896,1487,563,674422304705744896
1897,709,148,674416750885273600
1898,1243,498,674410619106390016
1899,1557,609,674394782723014656
1900,881,328,674372068062928900
1901,582,77,674330906434379776
1902,1471,550,674318007229923329
1903,11787,7375,674307341513269249
1904,15359,6289,674291837063053312
1905,1631,769,674271431610523648
1906,933,242,674269164442398721
1907,1706,896,674265582246694913
1908,1350,487,674262580978937856
1909,1523,595,674255168825880576
1910,780,180,674082852460433408
1911,1018,304,674075285688614912
1912,6612,2366,674063288070742018
1913,3458,1384,674053186244734976
1914,1508,509,674051556661161984
1915,1470,678,674045139690631169
1916,748,135,674042553264685056
1917,1141,434,674038233588723717
1918,872,232,674036086168010753
1919,1863,1302,674024893172875264
1920,1175,319,674019345211760640
1921,1630,689,674014384960745472
1922,1243,373,674008982932058114
1923,2025,1026,673956914389192708
1924,1211,387,673919437611909120
1925,3314,1727,673906403526995968
1926,969,265,673887867907739649
1927,3191,811,673716320723169284
1928,3686,2220,673715861853720576
1929,1075,315,673711475735838725
1930,881,289,673709992831262724
1931,1112,307,673708611235921920
1932,1138,415,673707060090052608
1933,1302,419,673705679337693185
1934,1489,603,673700254269775872
1935,3942,2078,673697980713705472
1936,1806,686,673689733134946305
1937,1311,523,673688752737402881
1938,1498,461,673686845050527744
1939,1423,492,673680198160809984
1940,1298,382,673662677122719744
1941,741,256,673656262056419329
1942,1160,392,673636718965334016
1943,1647,769,673612854080196609
1944,1235,391,673583129559498752
1945,859,281,673580926094458881
1946,1427,592,673576835670777856
1947,1058,328,673363615379013632
1948,1507,706,673359818736984064
1949,1544,620,673355879178194945
1950,1713,571,673352124999274496
1951,761,223,673350198937153538
1952,2617,1359,673345638550134785
1953,1008,281,673343217010679808
1954,1312,625,673342308415348736
1955,13989,8398,673320132811366400
1956,898,279,673317986296586240
1957,7780,3346,673295268553605120
1958,1099,390,673270968295534593
1959,1466,766,673240798075449344
1960,2337,893,673213039743795200
1961,1764,663,673148804208660480
1962,2033,759,672997845381865473
1963,989,314,672995267319328768
1964,1007,304,672988786805112832
1965,1292,570,672984142909456390
1966,1873,1048,672980819271634944
1967,1741,967,672975131468300288
1968,989,374,672970152493887488
1969,1362,576,672968025906282496
1970,1470,677,672964561327235073
1971,1414,531,672902681409806336
1972,920,443,672898206762672129
1973,1609,873,672884426393653248
1974,1062,390,672877615439593473
1975,1361,603,672834301050937345
1976,1297,512,672828477930868736
1977,1008,339,672640509974827008
1978,1334,519,672622327801233409
1979,1265,617,672614745925664768
1980,1153,408,672609152938721280
1981,1150,427,672604026190569472
1982,1371,635,672594978741354496
1983,981,348,672591762242805761
1984,753,196,672591271085670400
1985,1061,391,672538107540070400
1986,668,180,672523490734551040
1987,1150,459,672488522314567680
1988,1174,638,672482722825261057
1989,736,128,672481316919734272
1990,1487,735,672475084225949696
1991,1406,568,672466075045466113
1992,6672,3566,672272411274932228
1993,1545,642,672267570918129665
1994,1183,359,672264251789176834
1995,2910,1639,672256522047614977
1996,1474,778,672254177670729728
1997,1786,635,672248013293752320
1998,710,163,672245253877968896
1999,926,335,672239279297454080
2000,1899,1058,672231046314901505
2001,811,222,672222792075620352
2002,2335,1214,672205392827572224
2003,1054,389,672169685991993344
2004,900,380,672160042234327040
2005,1806,759,672139350159835138
2006,2486,1202,672125275208069120
2007,1031,385,672095186491711488
2008,971,384,672082170312290304
2009,1340,541,672068090318987265
2010,8737,4361,671896809300709376
2011,1372,590,671891728106971137
2012,3583,1449,671882082306625538
2013,1473,725,671879137494245376
2014,1294,581,671874878652489728
2015,1162,525,671866342182637568
2016,946,477,671855973984772097
2017,7303,3666,671789708968640512
2018,1235,551,671768281401958400
2019,1746,972,671763349865160704
2020,1393,810,671744970634719232
2021,762,239,671743150407421952
2022,1492,790,671735591348891648
2023,8816,4593,671729906628341761
2024,13286,7624,671561002136281088
2025,945,217,671550332464455680
2026,1401,630,671547767500775424
2027,2063,1100,671544874165002241
2028,1128,595,671542985629241344
2029,954,415,671538301157904385
2030,1218,429,671536543010570240
2031,1060,605,671533943490011136
2032,870,272,671528761649688577
2033,1447,557,671520732782923777
2034,976,305,671518598289059840
2035,1671,764,671511350426865664
2036,7277,3715,671504605491109889
2037,952,470,671497587707535361
2038,1048,493,671488513339211776
2039,605,215,671486386088865792
2040,789,243,671485057807351808
2041,1465,772,671390180817915904
2042,1155,309,671362598324076544
2043,414,155,671357843010908160
2044,494,118,671355857343524864
2045,999,453,671347597085433856
2046,761,225,671186162933985280
2047,1160,360,671182547775299584
2048,902,370,671166507850801152
2049,1716,1164,671163268581498880
2050,387,85,671159727754231808
2051,745,228,671154572044468225
2052,694,160,671151324042559489
2053,695,241,671147085991960577
2054,1211,687,671141549288370177
2055,962,424,671138694582165504
2056,771,202,671134062904504320
2057,3614,2657,671122204919246848
2058,1402,809,671115716440031232
2059,1182,460,671109016219725825
2060,1143,305,670995969505435648
2061,25387,9225,670842764863651840
2062,616,205,670840546554966016
2063,1152,731,670838202509447168
2064,462,129,670833812859932673
2065,761,230,670832455012716544
2066,5760,4281,670826280409919488
2067,802,199,670823764196741120
2068,632,101,670822709593571328
2069,3280,1630,670815497391357952
2070,1167,283,670811965569282048
2071,1187,515,670807719151067136
2072,2041,999,670804601705242624
2073,350,92,670803562457407488
2074,754,248,670797304698376195
2075,864,290,670792680469889025
2076,686,252,670789397210615808
2077,624,211,670786190031921152
2078,846,415,670783437142401025
2079,1625,818,670782429121134593
2080,803,300,670780561024270336
2081,339,75,670778058496974848
2082,1112,445,670764103623966721
2083,462,120,670755717859713024
2084,992,533,670733412878163972
2085,860,384,670727704916926465
2086,1255,520,670717338665226240
2087,786,388,670704688707301377
2088,607,254,670691627984359425
2089,772,304,670679630144274432
2090,260,45,670676092097810432
2091,11092,5300,670668383499735048
2092,1583,801,670474236058800128
2093,363,89,670468609693655041
2094,1009,582,670465786746662913
2095,566,217,670452855871037440
2096,1228,702,670449342516494336
2097,6931,2075,670444955656130560
2098,673,206,670442337873600512
2099,1090,551,670435821946826752
2100,1452,678,670434127938719744
2101,334,120,670433248821026816
2102,1437,669,670428280563085312
2103,535,173,670427002554466305
2104,1356,672,670421925039075328
2105,652,331,670420569653809152
2106,584,338,670417414769758208
2107,2104,950,670411370698022913
2108,574,235,670408998013820928
2109,446,165,670403879788544000
2110,579,224,670385711116361728
2111,765,283,670374371102445568
2112,339,70,670361874861563904
2113,442,118,670338931251150849
2114,3983,1296,670319130621435904
2115,441,142,670303360680108032
2116,730,299,670290420111441920
2117,1069,355,670093938074779648
2118,722,262,670086499208155136
2119,2302,1317,670079681849372674
2120,1618,831,670073503555706880
2121,652,256,670069087419133954
2122,790,363,670061506722140161
2123,690,347,670055038660800512
2124,667,186,670046952931721218
2125,776,116,670040295598354432
2126,606,294,670037189829525505
2127,342,97,670003130994700288
2128,336,88,669993076832759809
2129,458,169,669972011175813120
2130,312,64,669970042633789440
2131,525,176,669942763794931712
2132,392,111,669926384437997569
2133,243,60,669923323644657664
2134,837,424,669753178989142016
2135,279,68,669749430875258880
2136,538,92,669684865554620416
2137,405,116,669683899023405056
2138,367,138,669682095984410625
2139,691,302,669680153564442624
2140,835,460,669661792646373376
2141,3658,1901,669625907762618368
2142,980,389,669603084620980224
2143,529,159,669597912108789760
2144,1538,981,669583744538451968
2145,448,151,669573570759163904
2146,1633,1056,669571471778410496
2147,242,60,669567591774625800
2148,399,130,669564461267722241
2149,376,80,669393256313184256
2150,1378,762,669375718304980992
2151,514,189,669371483794317312
2152,474,166,669367896104181761
2153,648,241,669363888236994561
2154,380,131,669359674819481600
2155,2799,1333,669354382627049472
2156,668,268,669353438988365824
2157,455,195,669351434509529089
2158,1043,437,669328503091937280
2159,596,120,669327207240699904
2160,512,215,669324657376567296
2161,1228,422,669216679721873412
2162,458,178,669214165781868544
2163,1042,501,669203728096960512
2164,680,326,669037058363662336
2165,764,388,669015743032369152
2166,596,262,669006782128353280
2167,21548,6673,669000397445533696
2168,456,245,668994913074286592
2169,772,365,668992363537309700
2170,704,343,668989615043424256
2171,932,498,668988183816871936
2172,570,176,668986018524233728
2173,559,321,668981893510119424
2174,821,372,668979806671884288
2175,1356,615,668975677807423489
2176,152,25,668967877119254528
2177,732,248,668960084974809088
2178,291,74,668955713004314625
2179,278,60,668932921458302977
2180,330,106,668902994700836864
2181,412,160,668892474547511297
2182,548,313,668872652652679168
2183,468,173,668852170888998912
2184,454,146,668826086256599040
2185,590,284,668815180734689280
2186,728,390,668779399630725120
2187,548,229,668655139528511488
2188,930,568,668645506898350081
2189,917,555,668643542311546881
2190,1115,561,668641109086707712
2191,1082,509,668636665813057536
2192,2915,1729,668633411083464705
2193,744,334,668631377374486528
2194,330,118,668627278264475648
2195,406,140,668625577880875008
2196,1502,817,668623201287675904
2197,212,45,668620235289837568
2198,628,328,668614819948453888
2199,1716,1137,668587383441514497
2200,254,61,668567822092664832
2201,538,238,668544745690562560
2202,479,224,668542336805281792
2203,258,78,668537837512433665
2204,480,235,668528771708952576
2205,335,113,668507509523615744
2206,423,138,668496999348633600
2207,441,246,668484198282485761
2208,479,154,668480044826800133
2209,917,540,668466899341221888
2210,638,311,668297328638447616
2211,257,34,668291999406125056
2212,523,143,668286279830867968
2213,851,239,668274247790391296
2214,572,246,668268907921326080
2215,1346,649,668256321989451776
2216,1023,509,668248472370458624
2217,6413,2978,668237644992782336
2218,312,110,668226093875376128
2219,525,208,668221241640230912
2220,567,201,668204964695683073
2221,669,203,668190681446379520
2222,506,202,668171859951755264
2223,511,328,668154635664932864
2224,578,298,668142349051129856
2225,684,252,668113020489474048
2226,1310,828,667937095915278337
2227,308,115,667924896115245057
2228,217,58,667915453470232577
2229,508,316,667911425562669056
2230,871,390,667902449697558528
2231,1950,1138,667886921285246976
2232,843,508,667885044254572545
2233,402,122,667878741721415682
2234,649,424,667873844930215936
2235,3085,1075,667866724293877760
2236,249,81,667861340749471744
2237,294,65,667832474953625600
2238,1085,519,667806454573760512
2239,338,97,667801013445750784
2240,718,341,667793409583771648
2241,422,252,667782464991965184
2242,240,59,667773195014021121
2243,457,227,667766675769573376
2244,383,155,667728196545200128
2245,499,331,667724302356258817
2246,0,35,667550904950915073
2247,0,33,667550882905632768
2248,5941,2378,667549055577362432
2249,341,130,667546741521195010
2250,890,544,667544320556335104
2251,208,69,667538891197542400
2252,840,557,667534815156183040
2253,486,252,667530908589760512
2254,1744,1158,667524857454854144
2255,377,198,667517642048163840
2256,6946,2206,667509364010450944
2257,544,225,667502640335572993
2258,539,284,667495797102141441
2259,547,235,667491009379606528
2260,264,100,667470559035432960
2261,194,65,667455448082227200
2262,320,92,667453023279554560
2263,804,602,667443425659232256
2264,457,247,667437278097252352
2265,310,85,667435689202614272
2266,475,224,667405339315146752
2267,198,58,667393430834667520
2268,376,168,667369227918143488
2269,501,249,667211855547486208
2270,626,269,667200525029539841
2271,395,109,667192066997374976
2272,760,430,667188689915760640
2273,14656,6417,667182792070062081
2274,193,57,667177989038297088
2275,621,473,667176164155375616
2276,252,86,667174963120574464
2277,226,93,667171260800061440
2278,2745,1182,667165590075940865
2279,262,65,667160273090932737
2280,48776,17659,667152164079423490
2281,4708,2288,667138269671505920
2282,334,131,667119796878725120
2283,340,130,667090893657276420
2284,412,126,667073648344346624
2285,85,14,667070482143944705
2286,169,49,667065535570550784
2287,221,56,667062181243039745
2288,188,51,667044094246576128
2289,456,230,667012601033924608
2290,248,97,666996132027977728
2291,2598,1006,666983947667116034
2292,833,566,666837028449972224
2293,219,80,666835007768551424
2294,256,98,666826780179869698
2295,528,258,666817836334096384
2296,244,94,666804364988780544
2297,772,495,666786068205871104
2298,395,203,666781792255496192
2299,357,178,666776908487630848
2300,239,66,666739327293083650
2301,438,222,666701168228331520
2302,189,48,666691418707132416
2303,893,588,666649482315059201
2304,234,84,666644823164719104
2305,525,211,666454714377183233
2306,105,21,666447344410484738
2307,126,49,666437273139982337
2308,166,54,666435652385423360
2309,321,199,666430724426358785
2310,165,84,666428276349472768
2311,317,111,666421158376562688
2312,126,47,666418789513326592
2313,448,328,666411507551481857
2314,110,41,666407126856765440
2315,168,85,666396247373291520
2316,189,93,666373753744588802
2317,779,573,666362758909284353
2318,221,73,666353288456101888
2319,297,137,666345417576210432
2320,199,91,666337882303524864
2321,507,356,666293911632134144
2322,149,66,666287406224695296
2323,175,76,666273097616637952
2324,103,35,666268910803644416
2325,14333,6610,666104133288665088
2326,80,13,666102155909144576
2327,155,68,666099513787052032
2328,164,74,666094000022159362
2329,119,45,666082916733198337
2330,322,163,666073100786774016
2331,148,62,666071193221509120
2332,475,219,666063827256086533
2333,111,57,666058600524156928
2334,297,142,666057090499244032
2335,434,252,666055525042405380
2336,1220,851,666051853826850816
2337,133,58,666050758794694657
2338,109,41,666049248165822465
2339,298,141,666044226329800704
2340,125,44,666033412701032449
2341,130,47,666029285002620928
2342,2565,517,666020888022790149
